time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,emissions of greenhouse gases mobility,railway electricity co2 emission,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,railway activity per year,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,DIESEL PETROL RATIO,car diesel co2 emissions,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2044,2071,2021,1,1,4129.667257570117,0.007645885,304.4999226256753,-594.5298810276998,6872.254001126636,11623.038980336994,319639.72098263423,22814900.0,0.9999997704979358,0.5411152554874894,0.0284,0.0145,0.00844,968.7708267647627,1.5712654814431184,1.386741455494003,66811.78115619053,0.0103,0.001462,0,1.5451796593500142,79562.49843193288,1.7451796593500142,0.0,1.5,2.6,0.0672,153667.0966592382,2.3,211601.49529050387,1.3770123851544946,0.5132585445059971,80,0.662,80,0.0215,0.0038229425,0.012509543800282685,6.3927135799550925,4040.1213775816327,965.8665651292418,1227.4638705793097,2.40354609929078,0.7340425531914894,1672.1971570210885,0.5964539007092199,-0.018850619257724736,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,64250.65858347128,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3986.1181758951866,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1347778560.0,-20090511.349820502,1446465250.6083598,57858.610024334404,-78596179.2585394,-11224.320359912012,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,221546.19897961052,0.00113,67729.375,0.001,4731.8,9,229765.71539613922,4731800.0,59937500.0,3.439,0.055908343812247296,133461,67926,23740,288480,40,9920,392.6520351434685,0.8329824561403508,125426.08695652174,0.20100961916107407,2.3,20,0.48854523045905385,20,0.03103494136931419
2045,2071,2021,1,1,4133.30149416522,0.007587869,308.1391176110907,-602.2605155103196,6961.613485737563,11543.676461192652,323795.9760808169,22814900.0,0.9999997780159057,0.5305221514238013,0.0284,0.0145,0.00844,1014.6038250114403,1.5148807073971633,1.3745901110535503,69972.67758699588,0.0103,0.001462,0,1.5593037981015982,79866.99835455856,1.7593037981015982,0.0,1.5,2.6,0.0672,160937.1584500905,2.3,214352.93616550078,1.3319045659177304,0.5254098889464497,80,0.662,80,0.0215,0.0037939345,0.011827616238129874,6.368460021423835,4054.4218526028344,973.3448938931901,1232.156394377362,2.40354609929078,0.7340425531914894,1678.5898706010437,0.5964539007092199,-0.01659522829588652,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,64767.6464359927,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4034.438528297799,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1364116544.0,-20334051.692964993,1463999530.2165735,58559.98120866294,-79548934.52360842,-11360.38333931652,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,232933.50965767156,0.00113,67729.375,0.001,4731.8,9,240636.03822167884,4731800.0,59937500.0,3.439,0.05547879311721718,135100,69358,23852,291977,40,9960,392.3075983730736,0.8369122807017544,126946.52173913045,0.20002610044736074,2.3,20,0.49884462641961924,20,0.030760110488569085
2046,2071,2021,1,1,4134.433013260338,0.007530726,311.63107773371297,-609.6629480858169,7047.179238626375,11469.167380338651,327775.7785407617,22814900.0,0.9999997848756222,0.5206979329331737,0.0284,0.0145,0.00844,1059.8249412141702,1.463432833318067,1.3625739749783894,73091.37525614967,0.0103,0.001462,0,1.5724027560891018,80175.13747216965,1.7724027560891018,0.0,1.5,2.6,0.0672,168110.16308914422,2.3,216987.56539398423,1.2907462666544536,0.5374260250216106,80,0.662,80,0.0215,0.003765363,0.011142555125450074,6.3444797546676055,4068.649764118183,980.5052016274259,1236.8311150313857,2.40354609929078,0.7340425531914894,1684.9583306224674,0.5964539007092199,-0.014537313332722675,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,65216.62902338405,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4076.4027577077877,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1378305408.0,-20545556.41762322,1479227327.5200176,59169.09310080071,-80376363.10239442,-11478.548414652947,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,244107.69352928275,0.00113,67729.375,0.001,4731.8,9,251361.2395058987,4731800.0,59937500.0,3.439,0.05507364969647455,136876,70354,24435,295014,40,10000,391.5727302765844,0.8573684210526316,128266.95652173914,0.19896720042501193,2.3,20,0.5060081727720795,20,0.030508660659794348
2047,2071,2021,1,1,4133.287817503761,0.007474439,314.9833087973388,-616.7538729459621,7129.144230289345,11399.854408168252,331588.10373438813,22814900.0,0.9999997911585062,0.5116007604472196,0.0284,0.0145,0.00844,1104.4067582588395,1.416311202993939,1.3507001937221756,76165.98332819583,0.0103,0.001462,0,1.5845323194037073,80486.76854990335,1.7845323194037073,0.0,1.5,2.6,0.0672,175181.7616548504,2.3,219511.32467216495,1.253048962395151,0.5492998062778244,80,0.662,80,0.0215,0.0037372195,0.010516316259172705,6.320769843346231,4082.9105478454503,987.3850374668115,1241.4882331491735,2.40354609929078,0.7340425531914894,1691.302810377135,0.5964539007092199,-0.012652448119757553,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,65694.29209215633,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4121.047612901622,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1393400640.0,-20770571.81616478,1495427858.6650383,59817.11434660154,-81256646.84887369,-11604.261736487653,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,255158.9337578218,0.00113,67729.375,0.001,4731.8,9,261934.81666566545,4731800.0,59937500.0,3.439,0.05468991118048523,138831,71195,24531,298245,40,10040,391.3072805361276,0.8607368421052631,129671.7391304348,0.198120171840602,2.3,20,0.5120569102042273,20,0.030278528954833486
2048,2071,2021,1,1,4130.084161719758,0.007418986,318.2034320830073,-623.5502316731374,7207.704290845402,11335.96938820562,335242.0600393211,22814900.0,0.9999997969325177,0.5031888149520993,0.0284,0.0145,0.00844,1148.3255336178909,1.373006117105988,1.3389749988081772,79194.86438744074,0.0103,0.001462,0,1.5957482467305344,80801.75185870069,1.7957482467305343,0.0,1.5,2.6,0.0672,182148.1880911137,2.3,221930.24374603055,1.2184048936847902,0.5610250011918227,80,0.662,80,0.0215,0.003709493,0.009941711926023465,6.2973227874628135,4097.193818896363,994.0157414807151,1246.1279471831192,2.40354609929078,0.7340425531914894,1697.6235802204812,0.5964539007092199,-0.010920244684239511,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,66144.45737981082,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4163.122383581049,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1407626880.0,-20982633.68201407,1510695768.704218,60427.83074816872,-82086255.02220374,-11722.738079720919,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,266025.42100821953,0.00113,67729.375,0.001,4731.8,9,272351.1386284087,4731800.0,59937500.0,3.439,0.05432509541504847,140642,71688,25055,301290,40,10080,390.9913695153253,0.8791228070175439,130995.65217391305,0.19730357632348586,2.3,20,0.5156027218023828,20,0.03006782621135815
2049,2071,2021,1,1,4104.0990382736845,0.00736435,321.0275441043102,-630.0690013233153,7283.055660457675,11347.142287435388,338746.77490500815,22814900.0,0.9999998022548767,0.4984735794963106,0.0284,0.0145,0.00844,1191.561033725368,1.3263237943632258,1.3274037464768154,82176.62301554262,0.0103,0.001462,0,1.6061056820147577,81119.9552907837,1.8045792615110683,0.0,1.5,2.6,0.0672,189006.232935748,2.3,224250.3649871154,1.186470739636129,0.5725962535231847,80,0.662,80,0.0215,0.003682175,0.009412727236687905,6.274134951033277,4111.490982617673,1001.5763390226089,1250.7504500802995,2.40354609929078,0.7340425531914894,1703.9209030079442,0.5964539007092199,-0.008647073963612894,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,66678.29871108186,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4213.017949073136,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1424497472.0,-21234113.287131242,1528801654.7966568,61152.06619186628,-83070069.50952551,-11863.23662665534,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,276813.5302615329,0.00113,67729.375,0.001,4731.8,9,282605.40655045107,4731800.0,59937500.0,3.439,0.05391501166321087,141818,72152,25443,304901,40,10120,391.58085626382734,0.8927368421052632,132565.65217391305,0.1968381801709548,2.3,20,0.5189399562477056,20,0.02987482317090064
2050,2071,2021,1,1,4052.067078999564,0.007310513,323.62229848907145,-636.4562741070325,7356.887039409245,11405.338781331942,342180.79253066255,22814900.0,0.9999998070875354,0.49600193739680926,0.0284,0.0145,0.00844,1233.7928347913187,1.275580877621096,1.3160653122127066,85089.16102009093,0.0103,0.001462,0,1.615992250412763,81440.98283488801,1.8119941878095722,0.0,1.5,2.6,0.0672,195705.07034620913,2.3,226523.68465529862,1.1574747872120548,0.5839346877872933,80,0.662,80,0.0215,0.0036552565,0.00886060383619515,6.251201528767299,4125.685973226729,1010.2231917744041,1255.355932118824,2.40354609929078,0.7340425531914894,1710.1950379589775,0.5964539007092199,-0.005747478721205475,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,67005.16749630489,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4243.568792413764,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1434827264.0,-21388093.18381196,1539887812.1354501,61595.51248541802,-83672454.95163807,-11949.263291643436,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,287156.61724439764,0.00113,67729.375,0.001,4731.8,9,292621.6247480927,4731800.0,59937500.0,3.439,0.05345353426815695,143562,73386,25763,307112,40,10160,390.4604216198565,0.9039649122807017,133526.95652173914,0.19581802649048632,2.3,20,0.5278152737165169,20,0.02969190621384621
2051,2071,2021,1,1,4003.5197780454782,0.007257457,326.2065359193041,-642.8025856771696,7430.244941967281,11463.015908796899,345592.7879984782,22814900.0,0.9999998114103023,0.4935885006124783,0.0284,0.0145,0.00844,1274.6578113323383,1.2301918258009836,1.305048313522562,87907.43526429919,0.0103,0.001462,0,1.625645997550087,81764.60513337709,1.8192344981625652,0.0,1.5,2.6,0.0672,202187.10110788813,2.3,228782.4256549926,1.1315381861719906,0.594951686477438,80,0.662,80,0.0215,0.0036287285,0.008280356188794752,6.228517387947005,4139.770449804973,1018.3676947946194,1259.9445800495148,2.40354609929078,0.7340425531914894,1716.4462394877448,0.5964539007092199,-0.0031538186171990597,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,67466.8641115249,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4286.721340470201,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1449417920.0,-21605587.17627414,1555546821.3480468,62221.87285392189,-84523314.17177263,-12070.77449687085,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,297310.3589854498,0.00113,67729.375,0.001,4731.8,9,302313.6698739249,4731800.0,59937500.0,3.439,0.053026033991475464,144662,74363,26050,310235,40,10200,390.53443039236674,0.9140350877192982,134884.78260869565,0.19522069457022925,2.3,20,0.5348421660722937,20,0.0295145047993447
2052,2071,2021,1,1,3906.239593570384,0.007205166,327.5387160811009,-649.1079268661132,7503.129262162059,11520.21239034838,348982.75637963065,22814900.0,0.999999815294122,0.4912327630228219,0.0284,0.0145,0.00844,1314.226309849679,1.1894117196122862,1.2773431026172022,90636.29723101233,0.0103,0.001462,0,1.6350689479087124,82090.8116692964,1.8263017109315343,0.0,1.4943357756543005,2.6,0.0672,208463.48363132833,2.3,231026.5847233155,1.1082352683498777,0.6056642243456994,80,0.662,80,0.0215,0.003602583,0.007760611939447012,6.2060787936495005,4153.897202521255,1026.0774095015702,1264.516576855561,2.40354609929078,0.7340425531914894,1722.6747568756919,0.5964539007092199,-0.0008235268349877656,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,67942.01394223803,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4331.131295466481,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1464433728.0,-21829418.649784688,1571662112.9296305,62866.48451718523,-85398966.27984579,-12195.82637442478,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,307170.0651196895,0.00113,67729.375,0.001,4731.8,9,311698.22617745143,4731800.0,59937500.0,3.439,0.052627608307087834,146262,74775,26270,313449,40,10240,390.7450194034937,0.9217543859649123,136282.1739130435,0.19468587688134742,2.3,20,0.5378054001056407,20,0.02934242398171879
2053,2071,2021,1,1,3772.3290858909218,0.007153623,327.82921195463274,-655.3723607405688,7575.540728990442,11576.819459771477,352350.73158095084,22814900.0,0.9999998186964673,0.4889279768618035,0.0284,0.0145,0.00844,1351.810502463629,1.1536870941641204,1.236393694996017,93228.31051473304,0.0103,0.001462,0,1.644288092552786,82418.3503853775,1.8332160694145896,0.0,1.4840984237490042,2.6,0.0672,214425.11418388598,2.3,233256.18430658948,1.0878211966652116,0.6159015762509957,80,0.662,80,0.0215,0.0035768115,0.007149490223310381,6.183880855151711,4167.805405343516,1052.2534179832962,1269.0721027785592,2.40354609929078,0.7340425531914894,1728.8808356693414,0.5964539007092199,0.012178803334788477,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,68390.10950443204,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4373.012618924392,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1478594560.0,-22040505.518549614,1586859825.6812735,63474.393027250946,-86224760.16272375,-12313.75799883858,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,316532.0943645989,0.00113,67729.375,0.001,4731.8,9,320612.1598601669,4731800.0,59937500.0,3.439,0.05131843629787783,147907,75237,26542,316480,40,10280,390.75014654359654,0.9312982456140351,137600.0,0.19409668655312484,2.3,20,0.5411282499197337,20,0.029175475112184407
2054,2071,2021,1,1,3650.2961968869117,0.007102812,328.2050295191258,-661.5957465888441,7647.477715946313,11632.745382565934,355696.63795099134,22814900.0,0.9999998216065086,0.48666853298345336,0.0284,0.0145,0.00844,1386.9080219233247,1.123131660032405,1.1978455841332816,95648.82909816032,0.0103,0.001462,0,1.6533258680661866,82746.17959733214,1.8399944010496398,0.0,1.4744613960333204,2.6,0.0672,219992.30692576873,2.3,235471.17432355628,1.0703609485899457,0.6255386039666796,80,0.662,80,0.0215,0.003551406,0.006490835696965586,6.161919244653384,4181.570051418072,1086.3117904868118,1273.6113344701066,2.40354609929078,0.7340425531914894,1735.0647165244932,0.5964539007092199,0.02963905141005438,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,68884.47821442106,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4419.218869549023,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1494217728.0,-22273390.536414977,1603626949.2185528,64145.07796874212,-87135830.68213777,-12443.867979716098,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,325350.6264829944,0.00113,67729.375,0.001,4731.8,9,328936.3232685733,4731800.0,59937500.0,3.439,0.04970948531802351,149296,75654,26761,319824,40,10320,391.1620133520874,0.9389824561403509,139053.91304347827,0.19366075150789622,2.3,20,0.5441274455311554,20,0.029013487615314238
2055,2071,2021,1,1,3538.753621825135,0.007052718,328.6581332208292,-667.7777763601014,7718.936662226975,11688.027947874556,359020.3098710221,22814900.0,0.9999998241019459,0.48445453678044453,0.0284,0.0145,0.00844,1419.7271504602968,1.096929567734374,1.1614961008817895,97912.21727312391,0.0103,0.001462,0,1.662181852878222,83074.38462685127,1.8466363896586664,0.0,1.4653740252204472,2.6,0.0672,225198.09972818498,2.3,237671.44513461666,1.0553883244196423,0.6346259747795526,80,0.662,80,0.0215,0.003526359,0.005915880508690735,6.140190218084252,4195.4193770999,1116.2404567101105,1278.1344454050118,2.40354609929078,0.7340425531914894,1741.2266357691465,0.5964539007092199,0.04461167558035779,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,69389.49122677826,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4466.4199915985855,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1510177280.0,-22511289.82499993,1620755087.377448,64830.20349509793,-88066517.55244826,-12576.77937166514,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,333639.4314290514,0.00113,67729.375,0.001,4731.8,9,336720.1152022731,4731800.0,59937500.0,3.439,0.04837667339092324,150196,76863,26583,323240,40,10360,391.6776476665077,0.9327368421052632,140539.13043478262,0.1932745566725916,2.3,20,0.5528229551095937,20,0.028856306217667254
2056,2071,2021,1,1,3436.5094962963353,0.007003325,329.1814000678185,-673.9182194873761,7789.914902676656,11742.704084722394,362321.6233803096,22814900.0,0.9999998262449291,0.48228601163936774,0.0284,0.0145,0.00844,1450.4530342950868,1.0744282441535762,1.1271650683781445,100031.24374448875,0.0103,0.001462,0,1.6708559534425291,83403.0427600721,1.8531419650818968,0.0,1.456791267094536,2.6,0.0672,230071.8606123241,2.3,239856.914677765,1.042530425230615,0.6432087329054639,80,0.662,80,0.0215,0.0035016625,0.005410526210058801,6.118688888303511,4209.330892642311,1142.6441877855889,1282.6416063097756,2.40354609929078,0.7340425531914894,1747.3668259872306,0.5964539007092199,0.05746957476938514,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,69762.04180966473,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4501.240491471214,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1521950720.0,-22686789.300185546,1633390599.1340103,65335.62396536042,-88753089.83382486,-12674.82875916853,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,341299.31404696155,0.00113,67729.375,0.001,4731.8,9,344007.4472372968,4731800.0,59937500.0,3.439,0.04725880600211202,152175,77371,26878,325760,40,10400,391.1328318926859,0.9430877192982456,141634.78260869568,0.1925417565720036,2.3,20,0.556476651441973,20,0.028703779539770047
