time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 90,average monthly income 20,average monthly income 50,income 90 multiplier,income 50 multiplier,average monthly income,income 20 multiplier,labor force income multiplier,IMI50,IMI90,IMI20,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,EMISSION PETROL CAR,car electricity co2 emission,railway electricity co2 emission,car petrol co2 emission,EMISSION DIESEL CAR,bus electricity co2 emission,EMISSION ELECTRICITY CAR,bus natural gas co2 emission,EMISSION NATURAL GAS BUS,car diesel co2 emissions,EMISSION DIESEL BUS,EMISSION ELECTRICITY BUS,bus diesel co2 emission,EMISSION ELECTRICITY RAILWAY,emissions of greenhouse gases mobility,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,railway activity per year,bus diesel activity,DIESEL PETROL RATIO,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,car activity per year,car diesel activity,car electricity activity,car petrol activity,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2036,2061,2011,1,1,2674.2568417783928,0.008144031,124.93356791055277,206.48979270411883,4530.13320728424,5795.048494667883,210703.8701062437,22814900.0,0.9999997510276952,0.9718477524548113,0.02565,0.02758,0.0083,1177.1881673290654,1.6938338283260572,1.4420931627413336,42682.67466747881,0.00732,0.001076,0,1.0281522475451887,75901.66786683991,1.0492664332040804,0.0,1.4579068372586663,2.7,0.0283,98170.15173520125,2.3,146649.8935939456,1.493833828326057,0.4158136745173328,80,0.696,80,0.0215,0.0040720155,0.009207845807494574,3.646056247505046,3705.169120926931,624.3105133109747,849.7101667641284,4.128826530612245,0.9489795918367347,895.393509063275,0.7219387755102041,-0.024691691416302855,744,3237,566,0.0,0.5575,0,94,2,0.0,29.776719390000004,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,447841.8596256001,2799.0116226600003,0.29,400000,0,0,120,784.4387683091937,575.614125,90424.6607358483,140,290.007112687608,42.828,11950.657728919607,932,45867.581532676675,871,348.3,2610.8133865726772,645,152503.77339001404,832635.9824507837,12822594.129742067,16.3,0.18,0.05,0.77,892425.0,2997489.536822821,2.3,0.3,0.2979821814678254,0.6853590173759984,0.69,0.01,0.016658801156176194,16.3,12.8,16652719.649015673,1099480448.0,327625582.37626195,18316026.15833552,753538839.4654025,226819.31657147367,0.00113,67729.375,0.001,4731.8,9,146785.7181814596,4731800.0,59937500.0,3.439,0.05357910733010235,38604,41223,23383,235334,40,10000,485.9912178316854,1.9485833333333333,102319.13043478262,0.7237824977449,2.3,20,0.0920481172404536,20,0.04745997306531521
2037,2061,2011,1,1,2696.4742275935723,0.008078242,126.52896224041585,207.93176968260485,4561.768416506126,5802.620843168863,212175.27518633148,22814900.0,0.9999997577846074,0.9663692211516155,0.02565,0.02758,0.0083,1218.477321370378,1.6532923556584584,1.4392494031940906,44179.74334192814,0.00732,0.001076,0,1.0336307788483845,76026.60143475047,1.0588538629846729,0.0,1.4607505968059094,2.7,0.0283,101613.40968643471,2.3,147673.9915296867,1.4532923556584583,0.4215011936118189,80,0.696,80,0.0215,0.004039121,0.008768596896236621,3.631329588077643,3719.8617248672267,628.6751347961967,853.1701997336995,4.128826530612245,0.9489795918367347,899.0395653107801,0.7219387755102041,-0.022664617782922915,744,3237,566,0.0,0.5575,0,94,2,0.0,29.776719390000004,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,447841.8596256001,2799.0116226600003,0.29,400000,0,0,120,806.4088970539502,575.614125,91085.88638367484,140,290.007112687608,42.828,11950.657728919607,932,46202.98584679159,871,348.3,2610.8133865726772,645,153522.37348070025,832635.9824507837,12822594.129742067,16.3,0.18,0.05,0.77,892425.0,2997489.536822821,2.3,0.3,0.29788023159875765,0.6851245326771425,0.69,0.01,0.01699523572409987,16.3,12.8,16652719.649015673,1107899392.0,330021327.4770828,18829011.32562693,759049053.1972903,232986.33583359112,0.00113,67729.375,0.001,4731.8,9,151934.13735289086,4731800.0,59937500.0,3.439,0.05320713059670124,38584,41442,23741,237136,40,10040,486.31353773448234,1.9784166666666667,103102.60869565218,0.7235639183023447,2.3,20,0.09253712914341213,20,0.04731936834385115
2038,2061,2011,1,1,2718.2482177751635,0.008013507,128.1019636598254,209.35157819502328,4592.917276727551,5810.027185628606,213624.05938267682,22814900.0,0.9999997640250495,0.9610404512444002,0.02565,0.02758,0.0083,1259.2404760440138,1.6158497029938275,1.4364362839282359,45657.740248151335,0.00732,0.001076,0,1.0389595487555998,76153.13039699088,1.0681792103222998,0.0,1.463563716071764,2.7,0.0283,105012.80257074806,2.3,148682.34533034306,1.4158497029938273,0.427127432143528,80,0.696,80,0.0215,0.0040067535,0.0083635439820478,3.6167797674841298,3734.5210670007023,632.9043493747384,856.616257404018,4.128826530612245,0.9489795918367347,902.6708948988577,0.7219387755102041,-0.02079248514969137,744,3237,566,0.0,0.5575,0,94,2,0.0,29.776719390000004,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,447841.8596256001,2799.0116226600003,0.29,400000,0,0,120,827.7535478712346,575.614125,91628.76426992856,140,290.007112687608,42.828,11950.657728919607,932,46478.35868764492,871,348.3,2610.8133865726772,645,154361.9688586246,832635.9824507837,12822594.129742067,16.3,0.18,0.05,0.77,892425.0,2997489.536822821,2.3,0.3,0.29777705626508966,0.6848872294097061,0.69,0.01,0.01733571432520418,16.3,12.8,16652719.649015673,1114888704.0,331988276.3403209,19327392.076941125,763573035.5827379,238908.7625720171,0.00113,67729.375,0.001,4731.8,9,157016.96871339245,4731800.0,59937500.0,3.439,0.05285158813183393,38727,41919,23957,238632,40,10080,486.0601552948535,1.9964166666666667,103753.04347826088,0.7225870030964411,2.3,20,0.09360223726081494,20,0.047185696354281555
2039,2061,2011,1,1,2731.4294512711044,0.007949801,129.65268543163273,210.74951045237742,4623.586198700116,5817.291066256963,215050.52086977288,22814900.0,0.9999997698052873,0.9558592775965029,0.02565,0.02758,0.0083,1299.479909560959,1.5764603457377986,1.433653699379733,47116.74798988248,0.00732,0.001076,0,1.044140722403497,76281.2323606507,1.07724626420612,0.0,1.4663463006202668,2.7,0.0283,108368.5203767297,2.3,149675.16252536193,1.3811682765902387,0.43269260124053377,80,0.696,80,0.0215,0.0039749005,0.007988830227916407,3.602403331175079,3749.1447738998336,637.0118085562318,860.0485075915285,4.128826530612245,0.9489795918367347,906.2876746663418,0.7219387755102041,-0.019058413829511938,744,3237,566,0.0,0.5575,0,94,2,0.0,29.776719390000004,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,447841.8596256001,2799.0116226600003,0.29,400000,0,0,120,849.2459383013369,575.614125,92143.61045844649,140,290.007112687608,42.828,11950.657728919607,932,46739.5125513859,871,348.3,2610.8133865726772,645,155159.4613013136,832635.9824507837,12822594.129742067,16.3,0.18,0.05,0.77,892425.0,2997489.536822821,2.3,0.3,0.2976726505991213,0.6846470963779789,0.69,0.01,0.017680253022899738,16.3,12.8,16652719.649015673,1121546304.0,333853661.08132786,19829222.431618027,767863420.4870541,244723.78263851948,0.00113,67729.375,0.001,4731.8,9,162034.49633720587,4731800.0,59937500.0,3.439,0.05251080050747163,39436,42104,23934,240057,40,10120,485.7170690551627,1.9945,104372.60869565218,0.7215023738318345,2.3,20,0.0940153295076064,20,0.04705870954913111
2040,2061,2011,1,1,2737.8281555014473,0.0078871,131.179988383712,212.12587574282645,4653.7819678273145,5824.434839792405,216454.9752477821,22814900.0,0.9999997751358909,0.950823442200913,0.02565,0.02758,0.0083,1338.9730779213246,1.5364808186803225,1.4309158355676772,48548.697531592625,0.00732,0.001076,0,1.049176557799087,76410.88504608233,1.0860589761484023,0.0,1.4690841644323227,2.7,0.0283,111662.00432266302,2.3,150652.66277245633,1.3491846549442579,0.4381683288646453,80,0.696,80,0.0215,0.00394355,0.007597879749774057,3.5881970170871074,3763.69152937513,640.9989461122732,863.4671148343783,4.128826530612245,0.9489795918367347,909.8900779975169,0.7219387755102041,-0.017459232747212894,744,3237,566,0.0,0.5575,0,94,2,0.1,29.776719390000004,75,0,0,2.9776719390000004,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,447841.8596256001,2799.0116226600003,0.29,400000,0,0,120,872.340251312417,575.614125,92786.22928898428,140,290.007112687608,42.828,11950.657728919607,932,47065.47862484711,871,348.3,2610.8133865726772,645,156151.1405183237,832635.9824507837,12822594.129742067,16.3,0.18,0.05,0.77,892425.0,2997489.536822821,2.3,0.3,0.29756700974789635,0.6844041224201616,0.69,0.01,0.01802886783194202,16.3,12.8,16652719.649015673,1129769024.0,336181990.1774793,20368456.41431813,773218577.4082024,250639.93632947077,0.00113,67729.375,0.001,4731.8,9,166958.97081114704,4731800.0,59937500.0,3.439,0.05218417316109147,39486,42504,23974,241817,40,10160,486.10075128330715,1.9978333333333333,105137.82608695653,0.7214024086975737,2.3,20,0.09490850193310142,20,0.04693816803411223
2041,2061,2011,1,1,2744.1702482224377,0.00782538,132.68302907432602,213.48099891558022,4683.511710903035,5831.479576441759,217837.75399549003,22814900.0,0.9999997800372753,0.9459305861211129,0.02565,0.02758,0.0083,1377.5535009609844,1.499720435658253,1.4282333165718213,49947.552609172744,0.00732,0.001076,0,1.054069413878887,76542.06503446604,1.0946214742880525,0.0,1.4717666834281786,2.7,0.0283,114879.3710010973,2.3,151615.07678086104,1.3197763485266023,0.4435333668563572,80,0.696,80,0.0215,0.00391269,0.007203360484953418,3.5741573118668906,3778.1734503283087,644.8699499570893,866.8722405750833,4.128826530612245,0.9489795918367347,913.4782750146039,0.7219387755102041,-0.015988817426330112,744,3237,566,0.0,0.5575,0,94,2,0.0,32.754391329,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,492626.04558816,3078.912784926,0.29,400000,0,0,120,894.0957036552667,575.614125,93241.94939522869,140,319.00782395636867,42.828,13145.723501811566,932,47296.640997579765,871,348.3,2871.8947252299436,645,158344.92627246157,915899.5806958618,14104853.542716272,16.3,0.18,0.05,0.77,892425.0,3297238.490505102,2.3,0.3,0.29746012888293066,0.6841582964307406,0.69,0.01,0.018381574686328825,16.3,12.8,18317991.613917235,1135725824.0,337833149.9827126,20876429.057048347,777016244.960239,257644.38469540665,0.00113,67729.375,0.001,4731.8,9,171769.63342294507,4731800.0,59937500.0,3.439,0.05187092374551771,40137,42303,24470,243092,40,10200,485.5598810261024,2.0391666666666666,105692.17391304349,0.7268938619140365,2.3,20,0.08587243889935471,20,0.04682383936170759
2042,2061,2011,1,1,2750.455003649503,0.007764619,134.16205048810636,214.81521880274545,4712.782861488803,5838.445098038871,219199.20285994434,22814900.0,0.9999997845572814,0.9411782627463006,0.02565,0.02758,0.0083,1415.2447908504553,1.4658203888261623,1.4256046839215168,51314.1693564342,0.00732,0.001076,0,1.0588217372536994,76674.74806354036,1.1029380401939741,0.0,1.474395316078483,2.7,0.0283,118022.58951979865,2.3,152562.64519052126,1.2926563110609297,0.448790632156966,80,0.696,80,0.0215,0.0038823095,0.006840258810851518,3.560281370019165,3792.623288532257,648.6366509777207,870.264042922059,4.128826530612245,0.9489795918367347,917.0524323264708,0.7219387755102041,-0.014632815553046484,744,3237,566,0.0,0.5575,0,94,2,0.0,32.754391329,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,492626.04558816,3078.912784926,0.29,400000,0,0,120,917.7729895062574,575.614125,93854.51433856018,140,319.00782395636867,42.828,13145.723501811566,932,47607.36234564648,871,348.3,2871.8947252299436,645,159291.88984971077,915899.5806958618,14104853.542716272,16.3,0.18,0.05,0.77,892425.0,3297238.490505102,2.3,0.3,0.2973520031828857,0.683909607320637,0.69,0.01,0.018738389496477294,16.3,12.8,18317991.613917235,1143602816.0000002,340052588.1831891,21429274.99547626,782120952.8213348,263291.143266488,0.00113,67729.375,0.001,4731.8,9,176469.4284167772,4731800.0,59937500.0,3.439,0.05156970385435241,40013,42985,24416,244778,40,10240,485.88825142469045,2.034666666666667,106425.21739130435,0.7266992204870796,2.3,20,0.087256856158872,20,0.04671549835216677
2043,2061,2011,1,1,2756.6820127265596,0.007704795,135.61731748394578,216.12888670899122,4741.6031267788885,5845.350087776181,220539.68031529716,22814900.0,0.9999997887369059,0.9365639616747887,0.02565,0.02758,0.0083,1452.0698885194531,1.4344732061847212,1.4230285213903866,52649.37956923325,0.00732,0.001076,0,1.0634360383252113,76808.91011402846,1.1110130670691198,0.0,1.4769714786096133,2.7,0.0283,121093.57300923647,2.3,153495.61749944682,1.2675785649477769,0.45394295721922684,80,0.696,80,0.0215,0.0038523975,0.006505075642579954,3.546566116712574,3807.038852069119,652.3092038049908,873.6426772834038,4.128826530612245,0.9489795918367347,920.61271369649,0.7219387755102041,-0.013378928247388842,744,3237,566,0.0,0.5575,0,94,2,0.0,32.754391329,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,492626.04558816,3078.912784926,0.29,400000,0,0,120,942.5555328434918,575.614125,94532.52048017998,140,319.00782395636867,42.828,13145.723501811566,932,47951.27850443912,871,348.3,2871.8947252299436,645,160338.59469346047,915899.5806958618,14104853.542716272,16.3,0.18,0.05,0.77,892425.0,3297238.490505102,2.3,0.3,0.29724262784220346,0.683658044037068,0.69,0.01,0.01909932812072857,16.3,12.8,18317991.613917235,1152288064.0,342509132.17456514,22007927.823935084,787771004.0014998,268929.6360320536,0.00113,67729.375,0.001,4731.8,9,181061.21633859313,4731800.0,59937500.0,3.439,0.05127936230990226,40204,42934,24579,246637,40,10280,486.59986315136587,2.04825,107233.47826086957,0.7270283264409856,2.3,20,0.08715332935500782,20,0.04661292691321161
2044,2061,2011,1,1,2762.851155134616,0.007645885,137.04911505550768,217.42236503974337,4769.980457504574,5852.212115507015,221859.55616300344,22814900.0,0.99999979261148,0.9320851173017279,0.02565,0.02758,0.0083,1488.0510909050852,1.4054138999093524,1.4205034532258256,53953.99169344036,0.00732,0.001076,0,1.067914882698272,76944.52743151241,1.1188510447219762,0.0,1.4794965467741743,2.7,0.0283,124094.18089491282,2.3,154414.25108945038,1.2443311199274818,0.4589930935483488,80,0.696,80,0.0215,0.0038229425,0.006194812431225146,3.5330077875672843,3821.418346399275,655.8963752533289,877.0082961492637,4.128826530612245,0.9489795918367347,924.1592798132026,0.7219387755102041,-0.01221655599637409,744,3237,566,0.0,0.5575,0,94,2,0.0,32.754391329,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,492626.04558816,3078.912784926,0.29,400000,0,0,120,965.3237205665711,575.614125,94964.77167314033,140,319.00782395636867,42.828,13145.723501811566,932,48170.53635594075,871,348.3,2871.8947252299436,645,161012.87192564554,915899.5806958618,14104853.542716272,16.3,0.18,0.05,0.77,892425.0,3297238.490505102,2.3,0.3,0.29713199809493956,0.683403595618361,0.69,0.01,0.019464406286699463,16.3,12.8,18317991.613917235,1157987904.0,344075259.68529105,22539547.038539533,791373097.2761694,274090.47435938695,0.00113,67729.375,0.001,4731.8,9,185547.7774337414,4731800.0,59937500.0,3.439,0.050998909678499904,40829,43063,24718,247857,40,10320,486.0958658199198,2.059833333333333,107763.91304347827,0.7257423331693094,2.3,20,0.0874151912706643,20,0.046515913844241835
2045,2061,2011,1,1,2768.962572824317,0.007587869,138.45774664483812,218.6960259823247,4797.923018999981,5859.047665832558,223159.21018604562,22814900.0,0.9999997962116155,0.9277391170348976,0.02565,0.02758,0.0083,1523.2100766765357,1.3784128841138008,1.4180281424784016,55228.79175766989,0.00732,0.001076,0,1.0722608829651024,77081.57654656791,1.1264565451889292,0.0,1.4819718575215983,2.7,0.0283,127026.22104264074,2.3,155318.81028948774,1.2227303072910405,0.4639437150431966,80,0.696,80,0.0215,0.0037939345,0.00590688484863539,3.5196037753124827,3835.7603008082488,659.4057747463175,880.3610484374653,4.128826530612245,0.9489795918367347,927.6922876007699,0.7219387755102041,-0.011136515364552025,744,3237,566,0.0,0.5575,0,94,2,0.1,32.754391329,75,0,0,3.2754391329000003,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,492626.04558816,3078.912784926,0.29,400000,0,0,120,989.6281223393349,575.614125,95507.34011748059,140,319.00782395636867,42.828,13145.723501811566,932,48445.75223350465,871,348.3,2871.8947252299436,645,161854.96064932246,915899.5806958618,14104853.542716272,16.3,0.18,0.05,0.77,892425.0,3297238.490505102,2.3,0.3,0.2970201091820106,0.6831462511186243,0.69,0.01,0.019833639699365094,16.3,12.8,18317991.613917235,1165042624.0,346041087.3821761,23107035.63881888,795894500.979005,279316.6005039492,0.00113,67729.375,0.001,4731.8,9,189931.81485462675,4731800.0,59937500.0,3.439,0.05072749023599114,40892,43400,24901,249367,40,10360,486.20684170799876,2.075083333333333,108420.4347826087,0.7252891803765822,2.3,20,0.08809928015110027,20,0.04642425464475775
2046,2061,2011,1,1,2775.0166450366264,0.007530726,139.84353251184345,219.9502502416833,4825.439163465501,5865.872168563494,224439.03085886053,22814900.0,0.999999799563965,0.9235233091308086,0.02565,0.02758,0.0083,1557.5679305202914,1.3532702627132445,1.4156012894257166,56474.54425381767,0.00732,0.001076,0,1.0764766908691914,77220.03429321275,1.1338342090210851,0.0,1.4843987105742833,2.7,0.0283,129891.45178378063,2.3,156209.5654777669,1.2026162101705955,0.4687974211485666,80,0.696,80,0.0215,0.003765363,0.005639053727690771,3.5063508009475193,3850.0635166225115,662.8440413857694,883.7010805915884,4.128826530612245,0.9489795918367347,931.2118913760823,0.7219387755102041,-0.010130810508529778,744,3237,566,0.0,0.5575,0,94,2,0.0,36.0298304619,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,541888.650146976,3386.8040634186,0.29,400000,0,0,120,1013.74235050852,575.614125,95990.10458102755,140,350.90860635200556,42.828,14460.295851992722,932,48690.63275849224,871,348.3,3159.084197752938,645,164240.38247112595,1007489.538765448,15515338.896987898,16.3,0.18,0.05,0.77,892425.0,3626962.3395556123,2.3,0.3,0.29690695637431463,0.6828859996609237,0.69,0.01,0.020207043964761695,16.3,12.8,20149790.77530896,1171377856.0000002,347790233.9892303,23670083.8355403,799917538.1752297,285986.1651600049,0.00113,67729.375,0.001,4731.8,9,194215.957688879,4731800.0,59937500.0,3.439,0.05046435950464009,41275,43442,25180,250723,40,10400,486.0611792099674,2.098333333333333,109010.00000000001,0.7317817308452434,2.3,20,0.08016776138089857,20,0.046337751326952066
2047,2061,2011,1,1,2764.125742123258,0.007474439,141.20680816189108,221.18542583191618,4852.537403455303,5872.700031169692,225699.4141142002,22814900.0,0.9999998026918416,0.9194350101461146,0.02565,0.02758,0.0083,1591.1451660666519,1.3217356629728498,1.4132216300854992,57691.99296833401,0.00732,0.001076,0,1.0805649898538854,77359.8778257246,1.1409887322442995,0.0,1.4867783699145007,2.7,0.0283,132691.58382716822,2.3,157086.79222348332,1.1838489502701999,0.47355673982900165,80,0.696,80,0.0215,0.0037372195,0.005389369363675906,3.4932472416697187,3864.32701880582,666.9718288638403,887.028535943508,4.128826530612245,0.9489795918367347,934.7182421770299,0.7219387755102041,-0.00838489502701999,744,3237,566,0.0,0.5575,0,94,2,0.0,36.0298304619,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,541888.650146976,3386.8040634186,0.29,400000,0,0,120,1038.5792836401622,575.614125,96500.76389700435,140,350.90860635200556,42.828,14460.295851992722,932,48949.662846306564,871,348.3,3159.084197752938,645,165034.90880804873,1007489.538765448,15515338.896987898,16.3,0.18,0.05,0.77,892425.0,3626962.3395556123,2.3,0.3,0.29679253492167457,0.6826228303198514,0.69,0.01,0.020584634758474017,16.3,12.8,20149790.77530896,1178063488.0,349640448.90218973,24250006.622773938,804173032.4750363,290967.4976261494,0.00113,67729.375,0.001,4731.8,9,198402.76381810065,4731800.0,59937500.0,3.439,0.050152043238438915,41344,44089,25052,252154,40,10440,486.1034945244935,2.087666666666667,109632.17391304349,0.7312154949792815,2.3,20,0.0813617336108475,20,0.04625621223242313
2048,2061,2011,1,1,2751.57193014191,0.007418986,142.54508844806932,222.40194692439155,4879.22638660655,5879.544672527743,226940.7621677465,22814900.0,0.9999998055599567,0.915471512001891,0.02565,0.02758,0.0083,1623.4959703542931,1.291620454678064,1.4109175439238792,58864.97354439062,0.00732,0.001076,0,1.084528487998109,77501.0846338865,1.1479248539966909,0.0,1.4890824560761207,2.7,0.0283,135389.4391520984,2.3,157950.77046875155,1.1666402598160366,0.4781649121522412,80,0.696,80,0.0215,0.003709493,0.0050829435581313444,3.48028895251824,3878.4813648834615,671.0789880988156,890.3435562850925,4.128826530612245,0.9489795918367347,938.2114894186996,0.7219387755102041,-0.006664025981603658,744,3237,566,0.0,0.5575,0,94,2,0.0,36.0298304619,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,541888.650146976,3386.8040634186,0.29,400000,0,0,120,1064.0176650205935,575.614125,97026.26939165493,140,350.90860635200556,42.828,14460.295851992722,932,49216.22360446265,871,348.3,3159.084197752938,645,165852.41344223582,1007489.538765448,15515338.896987898,16.3,0.18,0.05,0.77,892425.0,3626962.3395556123,2.3,0.3,0.29667684013600165,0.6823567323128038,0.69,0.01,0.020966427551194596,16.3,12.8,20149790.77530896,1184940672.0,351544454.31759036,24843972.75195184,808552244.9304578,295818.8824613952,0.00113,67729.375,0.001,4731.8,9,202436.64401915934,4731800.0,59937500.0,3.439,0.04984510108827089,41423,44621,24963,253626,40,10480,486.2646659813115,2.08025,110272.17391304349,0.7308180859974536,2.3,20,0.0823434851198627,20,0.046179451852962225
2049,2061,2011,1,1,2740.0533882640134,0.00736435,143.8584792942654,223.6002127525802,4905.514871612729,5886.418302407418,228163.48240059207,22814900.0,0.9999998081881863,0.9116300489312068,0.02565,0.02758,0.0083,1654.6083053252357,1.2640240437321246,1.4086898400141787,59993.049504178234,0.00732,0.001076,0,1.0883699510687932,77643.62972233456,1.1546474143703882,0.0,1.4913101599858212,2.7,0.0283,137984.01385960993,2.3,158801.78375081206,1.1508708821326425,0.48262031997164234,80,0.696,80,0.0215,0.003682175,0.00479094736591075,3.467473924024039,3892.5935939435976,675.0533402390635,893.6462794747271,4.128826530612245,0.9489795918367347,941.6917783712178,0.7219387755102041,-0.005087088213264253,744,3237,566,0.0,0.5575,0,94,2,0.0,36.0298304619,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,541888.650146976,3386.8040634186,0.29,400000,0,0,120,1089.8919511925294,575.614125,97550.53288355687,140,350.90860635200556,42.828,14460.295851992722,932,49482.1543612245,871,348.3,3159.084197752938,645,166668.48197707155,1007489.538765448,15515338.896987898,16.3,0.18,0.05,0.77,892425.0,3626962.3395556123,2.3,0.3,0.2965598673248375,0.6820876948471263,0.69,0.01,0.021352437828036197,16.3,12.8,20149790.77530896,1191813184.0,353443959.7230322,25448116.913993865,812921107.3629739,300514.4042219405,0.00113,67729.375,0.001,4731.8,9,206316.09724486896,4731800.0,59937500.0,3.439,0.04955163985730966,41680,44419,25402,255097,40,10520,486.4618911082451,2.116833333333333,110911.7391304348,0.730478340457864,2.3,20,0.08197071481004865,20,0.04610729065543357
2050,2061,2011,1,1,2729.5035492950233,0.007310513,145.14755912752915,224.78062632325654,4931.411699948995,5893.332185076925,229367.98604413934,22814900.0,0.9999998106023308,0.9079078408846863,0.02565,0.02758,0.0083,1684.5448807126872,1.2386755266835014,1.4065345755821925,61078.49458711701,0.00732,0.001076,0,1.0920921591153137,77787.48820162883,1.161161278451799,0.0,1.4934654244178074,2.7,0.0283,140480.53755036913,2.3,159640.11828672097,1.136386015247715,0.48693084883561477,80,0.696,80,0.0215,0.0036552565,0.004523211821659368,3.4547995004873226,3906.6737520335596,678.9080553676137,896.9368414638519,4.128826530612245,0.9489795918367347,945.1592522952418,0.7219387755102041,-0.0036386015247714945,744,3237,566,0.0,0.5575,0,94,2,0.1,36.0298304619,75,0,0,3.60298304619,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,541888.650146976,3386.8040634186,0.29,400000,0,0,120,1114.2051754171216,575.614125,97897.70955357856,140,350.90860635200556,42.828,14460.295851992722,932,49658.25846920652,871,348.3,3159.084197752938,645,167216.07597929987,1007489.538765448,15515338.896987898,16.3,0.18,0.05,0.77,892425.0,3626962.3395556123,2.3,0.3,0.29644161181398637,0.6818157071721687,0.69,0.01,0.021742681013845074,16.3,12.8,20149790.77530896,1196531904.0,354701846.208618,26015811.511560697,815814246.2798214,304794.8438643953,0.00113,67729.375,0.001,4731.8,9,210048.9428850954,4731800.0,59937500.0,3.439,0.04927029475572736,42257,44706,25469,256107,40,10560,485.8218075114177,2.1224166666666666,111350.8695652174,0.7290297083879917,2.3,20,0.08250034391359633,20,0.046039554961989526
